component_index,thread_size,thread_depth,component_total_nodes,external_node_count,reply_messages,messages_receiving_replies,root_message_id,root_in_dataset,root_preview,first_timestamp,last_timestamp,top_replied_message_id,top_replied_count,is_isolated,component_nodes,dataset_message_ids,thread_rank,thread_label
946,1,0,1,0,0,0,185362,True,"Israel seeks to draw Lebanon into internal war, sectarian strife: Muslim scholars The International Union...",2026-04-13 21:44:24+00:00,2026-04-13 21:44:24+00:00,185362,0,True,"(185362,)","(185362,)",950,T950
947,1,0,1,0,0,0,185363,True,Iranians continue to hold rallies in support of Islamic Republic amid US-Israeli threats Moein Amini...,2026-04-13 22:15:47+00:00,2026-04-13 22:15:47+00:00,185363,0,True,"(185363,)","(185363,)",951,T951
949,1,0,1,0,0,0,185365,True,"Jeffrey Sachs: ""Netanyahu and Trump are both mentally unstable as individuals and they both lead ruthless...",2026-04-13 22:34:15+00:00,2026-04-13 22:34:15+00:00,185365,0,True,"(185365,)","(185365,)",952,T952
950,1,0,1,0,0,0,185366,True,A 22-year-old IRGC soldier lost both hands beside a missile launcher—before he could even hold his...,2026-04-13 22:52:02+00:00,2026-04-13 22:52:02+00:00,185366,0,True,"(185366,)","(185366,)",953,T953
951,1,0,1,0,0,0,185367,True,Iranians flood Tehran's Enghelab Square to once again show their unwavering support for the government and...,2026-04-13 23:04:02+00:00,2026-04-13 23:04:02+00:00,185367,0,True,"(185367,)","(185367,)",954,T954
952,1,0,1,0,0,0,185369,True,Pezeshkian: Iran will only continue talks within framework of international law President Masoud Pezeshkian...,2026-04-13 23:18:46+00:00,2026-04-13 23:18:46+00:00,185369,0,True,"(185369,)","(185369,)",955,T955
953,1,0,1,0,0,0,185370,True,Iran FM: US ‘excessive demands’ hindered deal in Islamabad talks The Iranian foreign minister says...,2026-04-13 23:34:09+00:00,2026-04-13 23:34:09+00:00,185370,0,True,"(185370,)","(185370,)",956,T956
954,1,0,1,0,0,0,185371,True,✍🏻 April 13: Hezbollah’s operations against Zionist regime in response to truce breach Shortly after the...,2026-04-13 23:41:02+00:00,2026-04-13 23:41:02+00:00,185371,0,True,"(185371,)","(185371,)",957,T957
955,1,0,1,0,0,0,185372,True,Fidan: ‘Israel cannot live without an enemy’ and seeks to declare Turkey as one Turkish Foreign Minister...,2026-04-13 23:46:02+00:00,2026-04-13 23:46:02+00:00,185372,0,True,"(185372,)","(185372,)",958,T958
956,1,0,1,0,0,0,185373,True,Yemen may close key Red Sea strait amid US threats to blockade Iran: Report Yemen may decide to close a key...,2026-04-13 23:51:02+00:00,2026-04-13 23:51:02+00:00,185373,0,True,"(185373,)","(185373,)",959,T959
957,1,0,1,0,0,0,185374,True,"‘Unhinged’: Ex-CIA chief says Trump unfit for office, must be removed over Iran war Former CIA director...",2026-04-13 23:56:02+00:00,2026-04-13 23:56:02+00:00,185374,0,True,"(185374,)","(185374,)",960,T960
958,1,0,1,0,0,0,185375,True,Khodaei secures Iran's first gold at 2026 World Taekwondo Junior C’ships Mohammad Erfan Khodaei delivered...,2026-04-14 00:02:02+00:00,2026-04-14 00:02:02+00:00,185375,0,True,"(185375,)","(185375,)",961,T961
959,1,0,1,0,0,0,185377,True,Gaza factions deliver disarmament plan Minas Al-Jabbour reports from Gaza City. @PressTV,2026-04-14 00:12:02+00:00,2026-04-14 00:12:02+00:00,185377,0,True,"(185377,)","(185377,)",962,T962
960,1,0,1,0,0,0,185378,True,Protest held against France’s controversial ‘Yadan law’ proposal Peter Humi reports from Paris. @PressTV,2026-04-14 00:17:02+00:00,2026-04-14 00:17:02+00:00,185378,0,True,"(185378,)","(185378,)",963,T963
961,1,0,1,0,0,0,185379,True,Ceremony held in Vienna to honor Iran’s martyred leader Dieter Reinisch reports from Vienna. @PressTV,2026-04-14 00:25:11+00:00,2026-04-14 00:25:11+00:00,185379,0,True,"(185379,)","(185379,)",964,T964
962,1,0,1,0,0,0,185380,True,"US, Israel waged war on Iran while region already reeling from their crimes Motee Abu Musabeh reports from...",2026-04-14 00:34:02+00:00,2026-04-14 00:34:02+00:00,185380,0,True,"(185380,)","(185380,)",965,T965
963,1,0,1,0,0,0,185381,True,🔴 Air raid sirens sounded in northern occupied Palestine after reports of a Hezbollah drone strike. @PressTV,2026-04-14 00:35:00+00:00,2026-04-14 00:35:00+00:00,185381,0,True,"(185381,)","(185381,)",966,T966
964,1,0,1,0,0,0,185382,True,✍️ Feature -From Carter to Trump: Iran's frozen assets top $100bn in 47-year US economic war From the $8...,2026-04-14 00:45:05+00:00,2026-04-14 00:45:05+00:00,185382,0,True,"(185382,)","(185382,)",967,T967
965,1,0,1,0,0,0,185383,True,"""Iran is not alone"" A message of solidarity from the people of Pakistan to the Iranian nation. @PressTV",2026-04-14 01:02:27+00:00,2026-04-14 01:02:27+00:00,185383,0,True,"(185383,)","(185383,)",968,T968
966,1,0,1,0,0,0,185384,True,"MisEastream: Leverage Lost, Power Shift WATCH: This episode unpacks a decisive turning point in the war,...",2026-04-14 01:08:41+00:00,2026-04-14 01:08:41+00:00,185384,0,True,"(185384,)","(185384,)",969,T969
967,1,0,1,0,0,0,185385,True,"People in Babol, northern Iran, hold a huge march in support of the government and armed forces. @PressTV",2026-04-14 01:15:05+00:00,2026-04-14 01:15:05+00:00,185385,0,True,"(185385,)","(185385,)",970,T970
968,1,0,1,0,0,0,185386,True,"US Senator Elizabeth Warren blasts Trump for making Americans pay the price of his ""illegal war"" on Iran:...",2026-04-14 01:32:25+00:00,2026-04-14 01:32:25+00:00,185386,0,True,"(185386,)","(185386,)",971,T971
969,1,0,1,0,0,0,185387,True,"Eric Swalwell, a Democratic congressman from California and Tony Gonzales, a Republican lawmaker from...",2026-04-14 01:45:02+00:00,2026-04-14 01:45:02+00:00,185387,0,True,"(185387,)","(185387,)",972,T972
970,1,0,1,0,0,0,185388,True,(media-only message),2026-04-14 01:45:02+00:00,2026-04-14 01:45:02+00:00,185388,0,True,"(185388,)","(185388,)",973,T973
971,1,0,1,0,0,0,185389,True,The emergency department of Tebnine Hospital in southern Lebanon was damaged in an Israeli airstrike. @PressTV,2026-04-14 02:04:43+00:00,2026-04-14 02:04:43+00:00,185389,0,True,"(185389,)","(185389,)",974,T974
972,1,0,1,0,0,0,185390,True,Tehran warns of dangerous repercussions from US provocations in Persian Gulf and Strait of Hormuz Iran’s...,2026-04-14 02:15:07+00:00,2026-04-14 02:15:07+00:00,185390,0,True,"(185390,)","(185390,)",975,T975
974,1,0,1,0,0,0,185392,True,"A residential building in Tebnine, southern Lebanon, was heavily damaged in an Israeli airstrike. @PressTV",2026-04-14 02:45:10+00:00,2026-04-14 02:45:10+00:00,185392,0,True,"(185392,)","(185392,)",976,T976
975,1,0,1,0,0,0,185393,True,This is what happens when US vessels face Yemeni missiles in the Red Sea! — Cartoon by renowned Yemeni...,2026-04-14 03:01:50+00:00,2026-04-14 03:01:50+00:00,185393,0,True,"(185393,)","(185393,)",977,T977
976,1,0,1,0,0,0,185394,True,"Israeli forces continue blowing up what remains of Taybeh village in southern Lebanon in a sustained,...",2026-04-14 03:15:05+00:00,2026-04-14 03:15:05+00:00,185394,0,True,"(185394,)","(185394,)",978,T978
977,1,0,1,0,0,0,185395,True,(media-only message),2026-04-14 03:15:05+00:00,2026-04-14 03:15:05+00:00,185395,0,True,"(185395,)","(185395,)",979,T979
978,1,0,1,0,0,0,185396,True,"An Indonesian couple named their newborn ‘Ali Khamenei’ in tribute to Iran’s martyred Leader, Ayatollah...",2026-04-14 03:30:16+00:00,2026-04-14 03:30:16+00:00,185396,0,True,"(185396,)","(185396,)",980,T980
979,1,0,1,0,0,0,185397,True,A huge car rally was held in Canada to express support for Iran and the resistance front. @PressTV,2026-04-14 03:40:03+00:00,2026-04-14 03:40:03+00:00,185397,0,True,"(185397,)","(185397,)",981,T981
980,1,0,1,0,0,0,185398,True,▶️ An Iranian child took part in a nighttime rally to show support for Iran's armed forces. @PressTV,2026-04-14 04:15:06+00:00,2026-04-14 04:15:06+00:00,185398,0,True,"(185398,)","(185398,)",982,T982
981,1,0,1,0,0,0,185399,True,📷 Former US Navy Commander Malcolm Nance stated on social media that the price of oil will rise again due...,2026-04-14 04:40:06+00:00,2026-04-14 04:40:06+00:00,185399,0,True,"(185399,)","(185399,)",983,T983
982,1,0,1,0,0,0,185400,True,📷 An Israeli soldier was killed and three others were injured in a battle in southern Lebanon. @PressTV,2026-04-14 05:05:01+00:00,2026-04-14 05:05:01+00:00,185400,0,True,"(185400,)","(185400,)",984,T984
984,1,0,1,0,0,0,185404,True,▶️ Head of the Taekwondo Federation gives military salute during the raising of the Iranian flag in the...,2026-04-14 06:05:01+00:00,2026-04-14 06:05:01+00:00,185404,0,True,"(185404,)","(185404,)",985,T985
985,1,0,1,0,0,0,185405,True,"April 13: Iran pushes back as US blockade threat undermines fragile ceasefire 🔹 On Monday, April 13, the...",2026-04-14 06:20:08+00:00,2026-04-14 06:20:08+00:00,185405,0,True,"(185405,)","(185405,)",986,T986
986,1,0,1,0,0,0,185406,True,"▶️ Even after his home was destroyed in the US-Israeli aggression against Iran, an injured elderly man...",2026-04-14 06:30:01+00:00,2026-04-14 06:30:01+00:00,185406,0,True,"(185406,)","(185406,)",987,T987
987,1,0,1,0,0,0,185407,True,▶️ The moment an Israeli drone targeted an injured Lebanese man @PressTV,2026-04-14 06:40:05+00:00,2026-04-14 06:40:05+00:00,185407,0,True,"(185407,)","(185407,)",988,T988
988,1,0,1,0,0,0,185408,True,📷 North Korea successfully tested strategic and anti-ship missiles from a warship under Kim Jong Un's...,2026-04-14 06:55:10+00:00,2026-04-14 06:55:10+00:00,185408,0,True,"(185408,)","(185408,)",989,T989
989,1,0,1,0,0,0,185409,True,(media-only message),2026-04-14 06:55:10+00:00,2026-04-14 06:55:10+00:00,185409,0,True,"(185409,)","(185409,)",990,T990
990,1,0,1,0,0,0,185410,True,(media-only message),2026-04-14 06:55:10+00:00,2026-04-14 06:55:10+00:00,185410,0,True,"(185410,)","(185410,)",991,T991
991,1,0,1,0,0,0,185411,True,(media-only message),2026-04-14 06:55:10+00:00,2026-04-14 06:55:10+00:00,185411,0,True,"(185411,)","(185411,)",992,T992
992,1,0,1,0,0,0,185413,True,"▶️ US forces targeted a ship they claimed was linked to drug dealers, killing two people aboard. @PressTV",2026-04-14 07:35:01+00:00,2026-04-14 07:35:01+00:00,185413,0,True,"(185413,)","(185413,)",993,T993
993,1,0,1,0,0,0,185415,True,New York police arrest dozens demanding end to US military support for Israel 🔹Police in New York have...,2026-04-14 08:10:05+00:00,2026-04-14 08:10:05+00:00,185415,0,True,"(185415,)","(185415,)",994,T994
994,1,0,1,0,0,0,185416,True,"Former U.S. Secretary of State Hillary Clinton stated that America has lost its negotiating leverage,...",2026-04-14 08:20:04+00:00,2026-04-14 08:20:04+00:00,185416,0,True,"(185416,)","(185416,)",995,T995
995,1,0,1,0,0,0,185417,True,▶️ Israeli forces targeted the city of Tyre in Lebanon. @PressTV,2026-04-14 08:30:01+00:00,2026-04-14 08:30:01+00:00,185417,0,True,"(185417,)","(185417,)",996,T996
996,1,0,1,0,0,0,185419,True,"▶️ Iranian train passengers chanted against the US and Israel as they passed over the railway bridge, which...",2026-04-14 08:55:11+00:00,2026-04-14 08:55:11+00:00,185419,0,True,"(185419,)","(185419,)",997,T997
997,1,0,1,0,0,0,185421,True,▶️ A Turkish delegation of 72 members participated in the Urmia people's march to show solidarity with...,2026-04-14 09:21:57+00:00,2026-04-14 09:21:57+00:00,185421,0,True,"(185421,)","(185421,)",998,T998
998,1,0,1,0,0,0,185423,True,"▶️ Thousands of people rallied in Skardu, Pakistan, to express solidarity with Iran and condemn the US-...",2026-04-14 09:45:01+00:00,2026-04-14 09:45:01+00:00,185423,0,True,"(185423,)","(185423,)",999,T999
999,1,0,1,0,0,0,185425,True,"▶️ A mass shooting in southeastern Turkey left 16 people injured, including students and teachers, before...",2026-04-14 10:05:01+00:00,2026-04-14 10:05:01+00:00,185425,0,True,"(185425,)","(185425,)",1000,T1000
1000,1,0,1,0,0,0,185426,True,"Editor-in-chief at Consortium News, Joe Lauria, says Donald Trump has been obsessed with Iran for forty...",2026-04-14 10:05:09+00:00,2026-04-14 10:05:09+00:00,185426,0,True,"(185426,)","(185426,)",1001,T1001
1002,1,0,1,0,0,0,185431,True,Iranian Vice President Mohammad Reza Aref: The White House has effectively turned into a “reporting branch”...,2026-04-14 10:45:08+00:00,2026-04-14 10:45:08+00:00,185431,0,True,"(185431,)","(185431,)",1002,T1002
1003,1,0,1,0,0,0,185432,True,🇮🇷🌙 A SOURCE OF STRENGTH: What you need to know about Iranian people's nightly gatherings since the start...,2026-04-14 10:53:49+00:00,2026-04-14 10:53:49+00:00,185432,0,True,"(185432,)","(185432,)",1003,T1003
1004,1,0,1,0,0,0,185435,True,▶️ Iran's president warns that any threat in the Strait of Hormuz will bear widespread consequences for...,2026-04-14 11:21:15+00:00,2026-04-14 11:21:15+00:00,185435,0,True,"(185435,)","(185435,)",1004,T1004
1005,1,0,1,0,0,0,185437,True,"🎤 Conversation- FIFA World Cup boycott ‘self-evident’ under Trump’s ‘racist, vile’ regime: Activist US,...",2026-04-14 11:35:21+00:00,2026-04-14 11:35:21+00:00,185437,0,True,"(185437,)","(185437,)",1005,T1005
1006,1,0,1,0,0,0,185438,True,"🇮🇷📈🇺🇸📉 ""What we are witnessing is the QUIET COLLAPSE of American leverage and UMISTAKABLE RISE of Iranian...",2026-04-14 11:54:48+00:00,2026-04-14 11:54:48+00:00,185438,0,True,"(185438,)","(185438,)",1006,T1006
1007,1,0,1,0,0,0,185439,True,"Spanish PM urges stronger China role amid shifting global order, US’s unreliability Spanish Prime Minister...",2026-04-14 12:04:38+00:00,2026-04-14 12:04:38+00:00,185439,0,True,"(185439,)","(185439,)",1007,T1007
1008,1,0,1,0,0,0,185440,True,"Tankers transit Strait of Hormuz amid US attempt to impose blockade, data shows Shipping data indicates...",2026-04-14 12:20:05+00:00,2026-04-14 12:20:05+00:00,185440,0,True,"(185440,)","(185440,)",1008,T1008
1009,1,0,1,0,0,0,185441,True,Satellite imagery reveals a US CH-47 Chinook helicopter struck by Iranian attacks at Camp Buehring in...,2026-04-14 12:28:17+00:00,2026-04-14 12:28:17+00:00,185441,0,True,"(185441,)","(185441,)",1009,T1009
1010,1,0,1,0,0,0,185442,True,(media-only message),2026-04-14 12:28:18+00:00,2026-04-14 12:28:18+00:00,185442,0,True,"(185442,)","(185442,)",1010,T1010
1011,1,0,1,0,0,0,185443,True,(media-only message),2026-04-14 12:28:18+00:00,2026-04-14 12:28:18+00:00,185443,0,True,"(185443,)","(185443,)",1011,T1011
1012,1,0,1,0,0,0,185444,True,(media-only message),2026-04-14 12:28:18+00:00,2026-04-14 12:28:18+00:00,185444,0,True,"(185444,)","(185444,)",1012,T1012
1013,1,0,1,0,0,0,185445,True,"According to Kpler intelligence, two ships from Iran are crossing the Strait of Hormuz despite the US...",2026-04-14 12:50:01+00:00,2026-04-14 12:50:01+00:00,185445,0,True,"(185445,)","(185445,)",1013,T1013
1014,1,0,1,0,0,0,185446,True,US yet to realize language of force won’t work against Iran: Russian ambassador The Russian ambassador to...,2026-04-14 13:05:00+00:00,2026-04-14 13:05:00+00:00,185446,0,True,"(185446,)","(185446,)",1014,T1014
1015,1,0,1,0,0,0,185447,True,Iran swiftly restored rail services and key roads following the repair of cracks damaged during the US-...,2026-04-14 13:20:01+00:00,2026-04-14 13:20:01+00:00,185447,0,True,"(185447,)","(185447,)",1015,T1015
1016,1,0,1,0,0,0,185448,True,"China slams US blockade on Iranian ports as ‘dangerous, irresponsible’ China has slammed a US blockade...",2026-04-14 13:45:01+00:00,2026-04-14 13:45:01+00:00,185448,0,True,"(185448,)","(185448,)",1016,T1016
1017,1,0,1,0,0,0,185449,True,Israel carried out fresh acts of aggression on Southern Lebanon. @PressTV,2026-04-14 14:05:02+00:00,2026-04-14 14:05:02+00:00,185449,0,True,"(185449,)","(185449,)",1017,T1017
1018,1,0,1,0,0,0,185450,True,Czech Republic Deputy Prime Minister Petr Macinka: Israel is a civilized country surrounded by uncivilized...,2026-04-14 14:25:01+00:00,2026-04-14 14:25:01+00:00,185450,0,True,"(185450,)","(185450,)",1018,T1018
1019,1,0,1,0,0,0,185452,True,North Korea conducted new cruise and anti-ship missile tests under the direct supervision of leader Kim...,2026-04-14 14:40:01+00:00,2026-04-14 14:40:01+00:00,185452,0,True,"(185452,)","(185452,)",1019,T1019
1020,1,0,1,0,0,0,185453,True,(media-only message),2026-04-14 14:40:01+00:00,2026-04-14 14:40:01+00:00,185453,0,True,"(185453,)","(185453,)",1020,T1020
1021,1,0,1,0,0,0,185454,True,(media-only message),2026-04-14 14:40:01+00:00,2026-04-14 14:40:01+00:00,185454,0,True,"(185454,)","(185454,)",1021,T1021
1022,1,0,1,0,0,0,185455,True,(media-only message),2026-04-14 14:40:01+00:00,2026-04-14 14:40:01+00:00,185455,0,True,"(185455,)","(185455,)",1022,T1022
1023,1,0,1,0,0,0,185456,True,"Trump again insults Pope Leo: He doesn’t understand and shouldn’t talk about war, because he has no idea...",2026-04-14 14:54:41+00:00,2026-04-14 14:54:41+00:00,185456,0,True,"(185456,)","(185456,)",1023,T1023
1024,1,0,1,0,0,0,185457,True,"🎤 Conversation - US Strait of Hormuz blockade bid for leverage, but at grave cost to global economy:...",2026-04-14 15:15:01+00:00,2026-04-14 15:15:01+00:00,185457,0,True,"(185457,)","(185457,)",1024,T1024
1025,1,0,1,0,0,0,185458,True,The head of the Catholic Church blasted violations of the intl. law by neocolonial world powers in a sharp...,2026-04-14 15:40:01+00:00,2026-04-14 15:40:01+00:00,185458,0,True,"(185458,)","(185458,)",1025,T1025
1026,1,0,1,0,0,0,185459,True,"The Israeli regime ambassador to Italy labels the L'Espresso magazine as ""antisemitic"" for showing the...",2026-04-14 15:59:41+00:00,2026-04-14 15:59:41+00:00,185459,0,True,"(185459,)","(185459,)",1026,T1026
1027,1,0,1,0,0,0,185460,True,(media-only message),2026-04-14 15:59:41+00:00,2026-04-14 15:59:41+00:00,185460,0,True,"(185460,)","(185460,)",1027,T1027
1028,1,0,1,0,0,0,185461,True,✍🏻 Viewpoint - How Iran's 'diplomacy of resistance' became a global model for oppressed nations The...,2026-04-14 16:19:41+00:00,2026-04-14 16:19:41+00:00,185461,0,True,"(185461,)","(185461,)",1028,T1028
1029,1,0,1,0,0,0,185462,True,"""Iran’s refusal to submit to oppression proved very costly for Americans."" Mehdi Fazaeli, member of the...",2026-04-14 16:26:03+00:00,2026-04-14 16:26:03+00:00,185462,0,True,"(185462,)","(185462,)",1029,T1029
1030,1,0,1,0,0,0,185463,True,"Iranian academic and anti-war activist detained by ICE in US despite valid visa: Reports Yousof Azizi, an...",2026-04-14 16:30:25+00:00,2026-04-14 16:30:25+00:00,185463,0,True,"(185463,)","(185463,)",1030,T1030
1031,1,0,1,0,0,0,185464,True,"Trump’s pyrrhic gamble with blockade on Strait of Hormuz On Sunday, US President Donald Trump declared that...",2026-04-14 16:39:41+00:00,2026-04-14 16:39:41+00:00,185464,0,True,"(185464,)","(185464,)",1031,T1031
1032,1,0,1,0,0,0,185465,True,Iran’s vice president: White House has turned into ‘reporting branch’ for Israel Iran’s First Vice...,2026-04-14 16:59:41+00:00,2026-04-14 16:59:41+00:00,185465,0,True,"(185465,)","(185465,)",1032,T1032
